Network,Demand,Goodwill,Backlog,Seed,Oracle_Profit,Oracle_FillRate,Oracle_AvgInv,Oracle_Unfulfilled,Oracle_AvgBacklog,Oracle_FinalSentiment,Oracle_SolveTime_s
base,trend,True,False,66,1427.993,0.9303534303534303,508.6666666666667,67.0,2.2333333333333334,0.9442418536112391,0.5235130786895752
base,trend,True,False,67,1271.3609999999999,0.9285714285714286,521.9333333333333,63.0,2.1,0.9442418536112391,0.36490321159362793
base,trend,True,False,68,1384.4909999999998,0.917016806722689,507.56666666666666,79.0,2.6333333333333333,0.9442418536112391,0.7158830165863037
base,trend,True,False,69,1106.673,0.8630609896432682,529.3,119.0,3.966666666666667,0.7497656126116103,0.41005802154541016
base,trend,True,False,70,1388.6399999999999,0.928042328042328,514.5666666666667,68.0,2.2666666666666666,0.9442418536112391,0.5549728870391846
base,trend,True,False,71,1293.0840000000003,0.8903088391906283,510.96666666666664,103.0,3.433333333333333,0.8414036319308072,0.5826950073242188
base,seasonal,False,True,42,849.5029999999999,0.5346534653465347,553.8333333333334,282.0,9.4,1.0,0.37466001510620117
base,seasonal,False,True,43,790.4139999999999,0.7832167832167832,570.2,124.0,4.133333333333334,1.0,0.4083268642425537
base,seasonal,False,True,44,851.019,0.707641196013289,553.7666666666667,176.0,5.866666666666666,1.0,0.35904407501220703
base,seasonal,False,True,45,843.034,0.5431893687707641,551.2,275.0,9.166666666666666,1.0,0.3283059597015381
base,seasonal,False,True,46,835.8660000000001,0.5208681135225376,552.1666666666666,287.0,9.566666666666666,1.0,0.37309908866882324
base,seasonal,False,True,47,919.2109999999998,0.46562499999999996,534.8,342.0,11.4,1.0,0.42331814765930176
base,seasonal,False,True,48,865.6229999999997,0.6448445171849427,552.2333333333333,217.0,7.233333333333333,1.0,0.38584089279174805
base,seasonal,False,True,49,847.652,0.5074380165289256,547.6333333333333,298.0,9.933333333333334,1.0,0.673255205154419
base,seasonal,False,True,50,864.0529999999999,0.7536945812807881,561.3333333333334,150.0,5.0,1.0,0.8019828796386719
base,seasonal,False,True,51,896.3779999999999,0.6118210862619808,546.8,243.0,8.1,1.0,0.5410628318786621
base,seasonal,False,True,52,839.5650000000002,0.6377295492487479,558.3333333333334,217.0,7.233333333333333,1.0,0.45763564109802246
base,seasonal,False,True,53,858.9399999999997,0.6403940886699507,558.2666666666667,219.0,7.3,1.0,0.7108302116394043
base,seasonal,False,True,54,730.4559999999999,0.8860294117647058,592.1666666666666,62.0,2.066666666666667,1.0,1.2588601112365723
base,seasonal,False,True,55,746.8529999999998,0.9293478260869565,596.8666666666667,39.0,1.3,1.0,0.8957500457763672
base,seasonal,False,True,56,890.9290000000001,0.608974358974359,548.9333333333333,244.0,8.133333333333333,1.0,0.5833020210266113
base,seasonal,False,True,57,865.9989999999997,0.7049180327868853,556.4333333333333,180.0,6.0,1.0,0.5157990455627441
base,seasonal,False,True,58,853.4549999999999,0.656198347107438,555.3,208.0,6.933333333333334,1.0,0.4109928607940674
base,seasonal,False,True,59,784.259,0.7758318739054291,577.1,128.0,4.266666666666667,1.0,0.42324304580688477
base,seasonal,False,True,60,775.5169999999999,0.7929203539823009,574.6333333333333,117.0,3.9,1.0,0.3681628704071045
base,seasonal,False,True,61,810.703,0.7787307032590052,571.7333333333333,129.0,4.3,1.0,0.5531802177429199
base,seasonal,False,True,62,896.1429999999999,0.5789473684210527,545.9666666666667,264.0,8.8,1.0,0.42144012451171875
base,seasonal,False,True,63,835.8389999999998,0.8184873949579832,572.4333333333333,108.0,3.6,1.0,0.354093074798584
base,seasonal,False,True,64,965.6969999999999,0.4307228915662651,528.1666666666666,378.0,12.6,1.0,0.41328907012939453
base,seasonal,False,True,65,782.7489999999999,0.6713286713286714,571.0,188.0,6.266666666666667,1.0,0.35715293884277344
base,seasonal,False,True,66,831.6299999999999,0.785472972972973,565.1333333333333,127.0,4.233333333333333,1.0,0.4045999050140381
base,seasonal,False,True,67,737.7979999999999,0.8336380255941499,583.8333333333334,91.0,3.033333333333333,1.0,0.47986292839050293
base,seasonal,False,True,68,815.8109999999998,0.7435897435897436,564.1333333333333,150.0,5.0,1.0,0.3609168529510498
base,seasonal,False,True,69,919.6829999999999,0.34681181959564544,529.1666666666666,420.0,14.0,1.0,0.34728193283081055
base,seasonal,False,True,70,786.81,0.8213660245183888,578.4666666666667,102.0,3.4,1.0,0.34205102920532227
base,seasonal,False,True,71,889.9939999999997,0.6308186195826646,548.6666666666666,230.0,7.666666666666667,1.0,0.3289518356323242
base,seasonal,False,False,42,656.674,0.8415841584158416,604.4,96.0,3.2,1.0,0.3101818561553955
base,seasonal,False,False,43,657.7910000000002,0.8898601398601399,603.8,63.0,2.1,1.0,0.30967092514038086
base,seasonal,False,False,44,682.135,0.8654485049833887,596.6333333333333,81.0,2.7,1.0,0.3300940990447998
base,seasonal,False,False,45,647.1869999999999,0.8388704318936877,602.1,97.0,3.2333333333333334,1.0,0.3576529026031494
base,seasonal,False,False,46,627.438,0.8280467445742905,606.4333333333333,103.0,3.433333333333333,1.0,0.30742502212524414
base,seasonal,False,False,47,690.9579999999999,0.821875,594.1,114.0,3.8,1.0,0.3341813087463379
base,seasonal,False,False,48,691.613,0.8608837970540099,596.6333333333333,85.0,2.8333333333333335,1.0,0.32649993896484375
base,seasonal,False,False,49,640.236,0.8297520661157025,601.7,103.0,3.433333333333333,1.0,0.3188748359680176
base,seasonal,False,False,50,713.314,0.8817733990147784,599.7,72.0,2.4,1.0,0.2846946716308594
base,seasonal,False,False,51,720.3699999999999,0.8610223642172524,592.5333333333333,87.0,2.9,1.0,0.3490109443664551
base,seasonal,False,False,52,665.525,0.8580968280467446,603.0666666666667,85.0,2.8333333333333335,1.0,0.37239623069763184
base,seasonal,False,False,53,678.196,0.8555008210180624,604.6,88.0,2.933333333333333,1.0,0.31107616424560547
base,seasonal,False,False,54,649.1399999999999,0.9301470588235294,612.4333333333333,38.0,1.2666666666666666,1.0,0.33118605613708496
base,seasonal,False,False,55,681.6599999999997,0.9456521739130435,612.8666666666667,30.0,1.0,1.0,0.3258209228515625
base,seasonal,False,False,56,705.8019999999999,0.8541666666666666,596.5666666666667,91.0,3.033333333333333,1.0,0.31010985374450684
base,seasonal,False,False,57,692.911,0.8639344262295082,600.3666666666667,83.0,2.7666666666666666,1.0,0.345017671585083
base,seasonal,False,False,58,690.0509999999997,0.8677685950413223,597.3,80.0,2.6666666666666665,1.0,0.2870447635650635
base,seasonal,False,False,59,633.655,0.8756567425569177,614.9666666666667,71.0,2.3666666666666667,1.0,0.3254053592681885
base,seasonal,False,False,60,658.3279999999997,0.9008849557522124,604.5,56.0,1.8666666666666667,1.0,0.44193196296691895
base,seasonal,False,False,61,673.9899999999998,0.8885077186963979,606.4,65.0,2.1666666666666665,1.0,0.2952141761779785
base,seasonal,False,False,62,710.7130000000002,0.8532695374800638,594.0666666666667,92.0,3.066666666666667,1.0,0.2869260311126709
base,seasonal,False,False,63,699.3269999999999,0.8924369747899159,606.5666666666667,64.0,2.1333333333333333,1.0,0.4952430725097656
base,seasonal,False,False,64,720.6509999999998,0.8147590361445783,592.1333333333333,123.0,4.1,1.0,0.6086390018463135
base,seasonal,False,False,65,615.1229999999998,0.8583916083916083,614.2,81.0,2.7,1.0,0.2760319709777832
base,seasonal,False,False,66,687.8019999999999,0.8851351351351351,601.3333333333334,68.0,2.2666666666666666,1.0,0.2314291000366211
base,seasonal,False,False,67,631.7909999999999,0.9085923217550275,610.5,50.0,1.6666666666666667,1.0,0.27217626571655273
base,seasonal,False,False,68,674.3009999999999,0.8837606837606837,600.4,68.0,2.2666666666666666,1.0,0.24582982063293457
base,seasonal,False,False,69,664.622,0.7993779160186625,595.9333333333333,129.0,4.3,1.0,0.26907992362976074
base,seasonal,False,False,70,665.7900000000001,0.9001751313485113,608.8666666666667,57.0,1.9,1.0,0.25103187561035156
base,seasonal,False,False,71,691.9459999999999,0.8459069020866774,598.9666666666667,96.0,3.2,1.0,0.2365260124206543
base,seasonal,True,True,42,639.6419999999998,0.475,575.6666666666666,273.0,9.1,0.6681079716341083,0.24634599685668945
base,seasonal,True,True,43,715.7100000000002,0.7271062271062272,574.9,149.0,4.966666666666667,0.8414036319308072,0.2519500255584717
base,seasonal,True,True,44,727.634,0.5627240143369175,565.2333333333333,244.0,8.133333333333333,0.7497656126116105,0.23834586143493652
base,seasonal,True,True,45,650.74,0.37142857142857144,563.5666666666667,330.0,11.0,0.6681079716341083,0.23615193367004395
base,seasonal,True,True,46,631.1899999999998,0.4271844660194175,568.5333333333333,295.0,9.833333333333334,0.6681079716341083,0.26831579208374023
base,seasonal,True,True,47,724.108,0.29964539007092195,553.4,395.0,13.166666666666666,0.6681079716341083,0.275223970413208
base,seasonal,True,True,48,714.9740000000002,0.5171790235081375,565.9666666666667,267.0,8.9,0.7497656126116105,0.21983885765075684
base,seasonal,True,True,49,668.7109999999998,0.39513108614232206,562.2333333333333,323.0,10.766666666666667,0.6681079716341083,0.36316800117492676
base,seasonal,True,True,50,660.904,0.6148007590132827,574.3,203.0,6.766666666666667,0.7497656126116105,0.2641720771789551
base,seasonal,True,True,51,615.8679999999999,0.4409448818897638,568.3333333333334,284.0,9.466666666666667,0.6681079716341083,0.2874481678009033
base,seasonal,True,True,52,663.8679999999999,0.45265151515151514,566.3666666666667,289.0,9.633333333333333,0.7497656126116105,0.3474700450897217
base,seasonal,True,True,53,695.675,0.4908088235294118,566.2,277.0,9.233333333333333,0.7497656126116105,0.5977880954742432
base,seasonal,True,True,54,649.616,0.7864077669902912,593.4,110.0,3.6666666666666665,0.9442418536112391,0.4419581890106201
base,seasonal,True,True,55,727.594,0.8018181818181818,582.2666666666667,109.0,3.6333333333333333,0.9442418536112391,0.4752960205078125
base,seasonal,True,True,56,728.9259999999999,0.48658318425760283,557.8666666666667,287.0,9.566666666666666,0.7497656126116105,0.41205477714538574
base,seasonal,True,True,57,698.7620000000002,0.6833333333333333,573.8333333333334,171.0,5.7,0.7497656126116105,0.3162989616394043
base,seasonal,True,True,58,687.4670000000001,0.5222222222222221,568.0666666666667,258.0,8.6,0.7497656126116105,0.284473180770874
base,seasonal,True,True,59,654.518,0.5889101338432122,582.0,215.0,7.166666666666667,0.7497656126116105,0.2770531177520752
base,seasonal,True,True,60,699.4979999999998,0.6703703703703704,575.1333333333333,178.0,5.933333333333334,0.8414036319308072,0.3977799415588379
base,seasonal,True,True,61,629.798,0.6340508806262231,580.5333333333333,187.0,6.233333333333333,0.7497656126116105,0.510390043258667
base,seasonal,True,True,62,689.2170000000001,0.4642201834862385,565.7,292.0,9.733333333333333,0.6681079716341083,0.3612399101257324
base,seasonal,True,True,63,719.6889999999999,0.6909090909090909,573.8666666666667,170.0,5.666666666666667,0.8414036319308071,0.3187239170074463
base,seasonal,True,True,64,765.9560000000001,0.3436426116838488,544.9666666666667,382.0,12.733333333333333,0.6681079716341083,0.25484395027160645
base,seasonal,True,True,65,665.3259999999999,0.5454545454545454,577.9666666666667,240.0,8.0,0.7497656126116105,0.23534893989562988
base,seasonal,True,True,66,726.3739999999998,0.7223230490018149,572.7666666666667,153.0,5.1,0.8414036319308071,0.22334790229797363
base,seasonal,True,True,67,677.846,0.7362428842504745,584.0,139.0,4.633333333333334,0.9442418536112391,0.23296785354614258
base,seasonal,True,True,68,688.2519999999998,0.664179104477612,576.9333333333333,180.0,6.0,0.7497656126116105,0.2877981662750244
base,seasonal,True,True,69,705.9230000000001,0.1831238779174147,549.5333333333333,455.0,15.166666666666666,0.6681079716341083,0.2636911869049072
base,seasonal,True,True,70,744.4720000000003,0.7347670250896057,572.2,148.0,4.933333333333334,0.9442418536112391,0.28539395332336426
base,seasonal,True,True,71,715.6869999999999,0.427797833935018,558.1666666666666,317.0,10.566666666666666,0.7497656126116105,0.2458951473236084
base,seasonal,True,False,42,477.8739999999999,0.8282442748091603,621.7333333333333,90.0,3.0,0.7497656126116103,0.22548866271972656
base,seasonal,True,False,43,583.1089999999999,0.8791208791208791,611.1666666666666,66.0,2.2,0.8414036319308072,0.22894883155822754
base,seasonal,True,False,44,558.6959999999999,0.8365896980461811,610.1666666666666,92.0,3.066666666666667,0.8414036319308072,0.20853972434997559
base,seasonal,True,False,45,486.7589999999998,0.8168224299065421,614.6333333333333,98.0,3.2666666666666666,0.7497656126116103,0.22324109077453613
base,seasonal,True,False,46,458.94199999999995,0.8213592233009709,620.1333333333333,92.0,3.066666666666667,0.6681079716341083,0.2202467918395996
base,seasonal,True,False,47,537.6599999999999,0.7945205479452055,611.9,120.0,4.0,0.7497656126116103,0.23248791694641113
base,seasonal,True,False,48,555.1699999999998,0.8348134991119005,611.8666666666667,93.0,3.1,0.8414036319308072,0.256105899810791
base,seasonal,True,False,49,538.8199999999999,0.8206039076376554,610.8333333333334,101.0,3.3666666666666667,0.7497656126116103,0.27524304389953613
base,seasonal,True,False,50,525.3819999999998,0.8494423791821561,613.1,81.0,2.7,0.8414036319308072,0.2447512149810791
base,seasonal,True,False,51,500.33,0.8358490566037736,609.5333333333333,87.0,2.9,0.7497656126116103,0.24446916580200195
base,seasonal,True,False,52,539.4549999999996,0.8264758497316637,615.7,97.0,3.2333333333333334,0.8414036319308072,0.2618539333343506
base,seasonal,True,False,53,538.066,0.8264758497316637,616.0333333333333,97.0,3.2333333333333334,0.8414036319308072,0.27605772018432617
base,seasonal,True,False,54,538.2459999999999,0.8951456310679612,622.4333333333333,54.0,1.8,0.9442418536112391,0.28948521614074707
base,seasonal,True,False,55,612.096,0.8981818181818182,612.5,56.0,1.8666666666666667,0.9442418536112391,0.27286601066589355
base,seasonal,True,False,56,590.58,0.8304794520547945,604.2,99.0,3.3,0.8414036319308072,0.2857518196105957
base,seasonal,True,False,57,557.9879999999998,0.8637200736648251,610.1,74.0,2.466666666666667,0.8414036319308072,0.2893047332763672
base,seasonal,True,False,58,552.315,0.8420107719928187,612.5333333333333,88.0,2.933333333333333,0.8414036319308072,0.24714875221252441
base,seasonal,True,False,59,522.5410000000002,0.8460111317254174,625.8,83.0,2.7666666666666666,0.8414036319308072,0.2279517650604248
base,seasonal,True,False,60,564.68,0.8740740740740741,612.6333333333333,68.0,2.2666666666666666,0.8414036319308072,0.23533391952514648
base,seasonal,True,False,61,550.9679999999998,0.8605504587155963,616.2666666666667,76.0,2.533333333333333,0.8414036319308072,0.22410106658935547
base,seasonal,True,False,62,528.473,0.8348457350272233,613.3666666666667,91.0,3.033333333333333,0.7497656126116103,0.22545504570007324
base,seasonal,True,False,63,615.0590000000002,0.8613518197573657,611.1333333333333,80.0,2.6666666666666665,0.9442418536112391,0.23569321632385254
base,seasonal,True,False,64,582.2860000000001,0.8063439065108514,604.3666666666667,116.0,3.8666666666666667,0.7497656126116103,0.24410223960876465
base,seasonal,True,False,65,552.891,0.8402154398563735,620.6666666666666,89.0,2.966666666666667,0.8414036319308072,0.2504739761352539
base,seasonal,True,False,66,609.458,0.8725663716814159,608.9,72.0,2.4,0.9442418536112391,0.24397611618041992
base,seasonal,True,False,67,544.496,0.8766603415559773,618.9666666666667,65.0,2.1666666666666665,0.9442418536112391,0.3361518383026123
base,seasonal,True,False,68,554.845,0.8634686346863468,614.5666666666667,74.0,2.466666666666667,0.8414036319308072,0.4148120880126953
base,seasonal,True,False,69,496.21699999999976,0.7771929824561403,614.4666666666667,127.0,4.233333333333333,0.7497656126116103,0.2476520538330078
base,seasonal,True,False,70,598.3789999999999,0.8727598566308243,611.0333333333333,71.0,2.3666666666666667,0.9442418536112391,0.2514770030975342
base,seasonal,True,False,71,502.5089999999997,0.8050541516245487,614.8666666666667,108.0,3.6,0.7497656126116105,0.2516641616821289
base,shock,False,True,42,1477.1209999999999,1.0,515.5,0.0,0.0,1.0,0.2186601161956787
base,shock,False,True,43,1450.288,1.0,518.1,0.0,0.0,1.0,0.26042604446411133
base,shock,False,True,44,1459.598,1.0,515.4666666666667,0.0,0.0,1.0,0.2500779628753662
base,shock,False,True,45,1485.1670000000001,0.9944629014396457,504.93333333333334,5.0,0.16666666666666666,1.0,0.21132183074951172
base,shock,False,True,46,1423.848,1.0,516.1666666666666,0.0,0.0,1.0,0.20193839073181152
base,shock,False,True,47,1611.865,0.9740394600207685,483.1,25.0,0.8333333333333334,1.0,0.2057640552520752
base,shock,False,True,48,1497.4,1.0,508.03333333333336,0.0,0.0,1.0,0.1941359043121338
base,shock,False,True,49,1508.6150000000002,0.9956236323851203,500.1,4.0,0.13333333333333333,1.0,0.20425891876220703
base,shock,False,True,50,1555.112,1.0,511.3,0.0,0.0,1.0,0.20616984367370605
base,shock,False,True,51,1514.478,1.0,504.06666666666666,0.0,0.0,1.0,0.20395588874816895
base,shock,False,True,52,1468.4700000000003,1.0,512.2333333333333,0.0,0.0,1.0,0.2202448844909668
base,shock,False,True,53,1469.152,1.0,513.3666666666667,0.0,0.0,1.0,0.2093029022216797
base,shock,False,True,54,1368.601,1.0,545.6666666666666,0.0,0.0,1.0,0.20882105827331543
base,shock,False,True,55,1380.8239999999998,1.0,549.9,0.0,0.0,1.0,0.2000107765197754
base,shock,False,True,56,1529.6439999999998,1.0,504.1333333333333,0.0,0.0,1.0,0.25668787956237793
base,shock,False,True,57,1481.913,1.0,512.9666666666667,0.0,0.0,1.0,0.2681748867034912
base,shock,False,True,58,1507.4720000000002,1.0,513.5333333333333,0.0,0.0,1.0,0.25160908699035645
base,shock,False,True,59,1436.976,1.0,527.1333333333333,0.0,0.0,1.0,0.21190595626831055
base,shock,False,True,60,1383.8849999999998,1.0,534.0666666666667,0.0,0.0,1.0,0.27715015411376953
base,shock,False,True,61,1397.595,1.0,537.4,0.0,0.0,1.0,0.20701289176940918
base,shock,False,True,62,1570.731,1.0,491.43333333333334,0.0,0.0,1.0,0.20517802238464355
